state_id,state_name,date,month_name,temperature_2m_mean
01,Alabama,2021-11-28 04:00:00+00:00,November,9.542416
01,Alabama,2021-11-29 04:00:00+00:00,November,8.000751
01,Alabama,2021-11-30 04:00:00+00:00,November,9.713251
01,Alabama,2021-12-01 04:00:00+00:00,December,12.9445
01,Alabama,2021-12-02 04:00:00+00:00,December,15.650749
01,Alabama,2021-12-03 04:00:00+00:00,December,15.388251
01,Alabama,2021-12-04 04:00:00+00:00,December,16.338251
01,Alabama,2021-12-05 04:00:00+00:00,December,17.996584
01,Alabama,2021-12-06 04:00:00+00:00,December,18.261168
01,Alabama,2021-12-07 04:00:00+00:00,December,9.329917
01,Alabama,2021-12-08 04:00:00+00:00,December,11.082
01,Alabama,2021-12-09 04:00:00+00:00,December,11.973667
01,Alabama,2021-12-10 04:00:00+00:00,December,20.182
01,Alabama,2021-12-11 04:00:00+00:00,December,19.421583
01,Alabama,2021-12-12 04:00:00+00:00,December,9.236166
01,Alabama,2021-12-13 04:00:00+00:00,December,9.484084
01,Alabama,2021-12-14 04:00:00+00:00,December,12.138251
01,Alabama,2021-12-15 04:00:00+00:00,December,13.650752
01,Alabama,2021-12-16 04:00:00+00:00,December,16.717417
01,Alabama,2021-12-17 04:00:00+00:00,December,17.777832
01,Alabama,2021-12-18 04:00:00+00:00,December,19.56325
01,Alabama,2021-12-19 04:00:00+00:00,December,12.632003
01,Alabama,2021-12-20 04:00:00+00:00,December,7.252833
01,Alabama,2021-12-21 04:00:00+00:00,December,7.8715825
01,Alabama,2021-12-22 04:00:00+00:00,December,7.5695
01,Alabama,2021-12-23 04:00:00+00:00,December,7.2486663
01,Alabama,2021-12-24 04:00:00+00:00,December,13.040333
01,Alabama,2021-12-25 04:00:00+00:00,December,17.586168
01,Alabama,2021-12-26 04:00:00+00:00,December,18.286167
01,Alabama,2021-12-27 04:00:00+00:00,December,18.571583
01,Alabama,2021-12-28 04:00:00+00:00,December,20.846582
01,Alabama,2021-12-29 04:00:00+00:00,December,22.079916
01,Alabama,2021-12-30 04:00:00+00:00,December,20.807001
01,Alabama,2021-12-31 04:00:00+00:00,December,21.965332
01,Alabama,2022-01-01 04:00:00+00:00,January,23.248667
01,Alabama,2022-01-02 04:00:00+00:00,January,17.394503
01,Alabama,2022-01-03 04:00:00+00:00,January,3.1903334
01,Alabama,2022-01-04 04:00:00+00:00,January,4.021583
01,Alabama,2022-01-05 04:00:00+00:00,January,8.698667
01,Alabama,2022-01-06 04:00:00+00:00,January,11.211167
01,Alabama,2022-01-07 04:00:00+00:00,January,3.3424165
01,Alabama,2022-01-08 04:00:00+00:00,January,6.967417
01,Alabama,2022-01-09 04:00:00+00:00,January,15.481999
01,Alabama,2022-01-10 04:00:00+00:00,January,8.604917
01,Alabama,2022-01-11 04:00:00+00:00,January,4.51325
01,Alabama,2022-01-12 04:00:00+00:00,January,6.1736665
01,Alabama,2022-01-13 04:00:00+00:00,January,8.761168
01,Alabama,2022-01-14 04:00:00+00:00,January,8.313251
01,Alabama,2022-01-15 04:00:00+00:00,January,9.098666
01,Alabama,2022-01-16 04:00:00+00:00,January,4.402834
01,Alabama,2022-01-17 04:00:00+00:00,January,3.7486665
01,Alabama,2022-01-18 04:00:00+00:00,January,5.498667
01,Alabama,2022-01-19 04:00:00+00:00,January,11.594499
01,Alabama,2022-01-20 04:00:00+00:00,January,8.579917
01,Alabama,2022-01-21 04:00:00+00:00,January,1.3111666
01,Alabama,2022-01-22 04:00:00+00:00,January,1.7715834
01,Alabama,2022-01-23 04:00:00+00:00,January,1.3424164
01,Alabama,2022-01-24 04:00:00+00:00,January,6.657
01,Alabama,2022-01-25 04:00:00+00:00,January,8.65075
01,Alabama,2022-01-26 04:00:00+00:00,January,5.0382495
01,Alabama,2022-01-27 04:00:00+00:00,January,5.8403335
01,Alabama,2022-01-28 04:00:00+00:00,January,6.4736667
01,Alabama,2022-01-29 04:00:00+00:00,January,0.9861667
01,Alabama,2022-01-30 04:00:00+00:00,January,6.6778336
01,Alabama,2022-01-31 04:00:00+00:00,January,9.267417
01,Alabama,2022-02-01 04:00:00+00:00,February,10.711166
01,Alabama,2022-02-02 04:00:00+00:00,February,13.9590845
01,Alabama,2022-02-03 04:00:00+00:00,February,17.786165
01,Alabama,2022-02-04 04:00:00+00:00,February,6.150751
01,Alabama,2022-02-05 04:00:00+00:00,February,2.4049165
01,Alabama,2022-02-06 04:00:00+00:00,February,4.7132497
01,Alabama,2022-02-07 04:00:00+00:00,February,6.440334
01,Alabama,2022-02-08 04:00:00+00:00,February,6.096584
01,Alabama,2022-02-09 04:00:00+00:00,February,8.677834
01,Alabama,2022-02-10 04:00:00+00:00,February,10.254917
01,Alabama,2022-02-11 04:00:00+00:00,February,12.0528345
01,Alabama,2022-02-12 04:00:00+00:00,February,12.575749
01,Alabama,2022-02-13 04:00:00+00:00,February,5.8611674
01,Alabama,2022-02-14 04:00:00+00:00,February,6.6465836
01,Alabama,2022-02-15 04:00:00+00:00,February,9.352834
01,Alabama,2022-02-16 04:00:00+00:00,February,13.565334
01,Alabama,2022-02-17 04:00:00+00:00,February,19.115335
01,Alabama,2022-02-18 04:00:00+00:00,February,9.8195
01,Alabama,2022-02-19 04:00:00+00:00,February,6.3694997
01,Alabama,2022-02-20 04:00:00+00:00,February,9.636167
01,Alabama,2022-02-21 04:00:00+00:00,February,13.094501
01,Alabama,2022-02-22 04:00:00+00:00,February,19.332003
01,Alabama,2022-02-23 04:00:00+00:00,February,20.686167
01,Alabama,2022-02-24 04:00:00+00:00,February,20.692417
01,Alabama,2022-02-25 04:00:00+00:00,February,14.373668
01,Alabama,2022-02-26 04:00:00+00:00,February,9.052834
01,Alabama,2022-02-27 04:00:00+00:00,February,10.7090845
01,Alabama,2022-02-28 04:00:00+00:00,February,11.348666
01,Alabama,2022-03-01 04:00:00+00:00,March,10.6257515
01,Alabama,2022-03-02 04:00:00+00:00,March,13.452834
01,Alabama,2022-03-03 04:00:00+00:00,March,14.650752
01,Alabama,2022-03-04 04:00:00+00:00,March,16.836168
01,Alabama,2022-03-05 04:00:00+00:00,March,18.32575
01,Alabama,2022-03-06 04:00:00+00:00,March,20.240335
01,Alabama,2022-03-07 04:00:00+00:00,March,19.361166
01,Alabama,2022-03-08 04:00:00+00:00,March,13.271584
01,Alabama,2022-03-09 04:00:00+00:00,March,12.67575
01,Alabama,2022-03-10 04:00:00+00:00,March,12.5424185
01,Alabama,2022-03-11 04:00:00+00:00,March,16.146584
01,Alabama,2022-03-12 04:00:00+00:00,March,4.554916
01,Alabama,2022-03-13 04:00:00+00:00,March,4.05075
01,Alabama,2022-03-14 04:00:00+00:00,March,9.879916
01,Alabama,2022-03-15 04:00:00+00:00,March,14.002833
01,Alabama,2022-03-16 04:00:00+00:00,March,15.392418
01,Alabama,2022-03-17 04:00:00+00:00,March,15.613251
01,Alabama,2022-03-18 04:00:00+00:00,March,18.002834
01,Alabama,2022-03-19 04:00:00+00:00,March,13.3695
01,Alabama,2022-03-20 04:00:00+00:00,March,13.27575
01,Alabama,2022-03-21 04:00:00+00:00,March,14.934083
01,Alabama,2022-03-22 04:00:00+00:00,March,18.879917
